transaction_id,timestamp,amount,merchant_id,merchant_category,location,card_age,transaction_frequency,is_fraud,hour,day_of_week,is_weekend
TXN001825,2025-10-28 13:55:55.717188,60.72,MERCH_SUBSCRIPTION_7876,subscription,"Chicago, IL",1418,2,0,13,1,0
TXN000389,2025-10-28 13:56:48.717188,58.82,MERCH_ENTERTAINMENT_3399,entertainment,"Philadelphia, PA",988,3,0,13,1,0
TXN003885,2025-10-28 13:57:38.717188,29.81,MERCH_ONLINE_RETAIL_1811,online_retail,"Houston, TX",837,0,0,13,1,0
TXN004701,2025-10-28 14:00:53.717188,13.6,MERCH_PHARMACY_5621,pharmacy,"New York, NY",822,3,0,14,1,0
TXN003265,2025-10-28 14:04:24.717188,29.73,MERCH_ENTERTAINMENT_7893,entertainment,"San Jose, CA",1728,4,0,14,1,0
TXN008469,2025-10-28 14:08:21.717188,113.96,MERCH_ELECTRONICS_3474,electronics,"New York, NY",600,3,0,14,1,0
TXN000672,2025-10-28 14:10:47.717188,1.11,MERCH_UTILITIES_3415,utilities,"San Jose, CA",1567,2,0,14,1,0
TXN002543,2025-10-28 14:12:43.717188,37.18,MERCH_UTILITIES_2197,utilities,"Houston, TX",1511,2,0,14,1,0
TXN002882,2025-10-28 14:13:30.717188,69.21,MERCH_SUBSCRIPTION_4715,subscription,"Chicago, IL",1541,0,0,14,1,0
TXN005821,2025-10-28 14:19:08.717188,21.14,MERCH_ONLINE_RETAIL_1349,online_retail,"Philadelphia, PA",1680,1,0,14,1,0
TXN004404,2025-10-28 14:21:25.717188,23.42,MERCH_ENTERTAINMENT_4753,entertainment,"Los Angeles, CA",1094,5,0,14,1,0
TXN006599,2025-10-28 14:23:56.717188,20.59,MERCH_GROCERY_7505,grocery,"San Antonio, TX",1003,2,0,14,1,0
TXN003805,2025-10-28 14:25:29.717188,68.44,MERCH_GAS_STATION_5931,gas_station,"Los Angeles, CA",1030,3,0,14,1,0
TXN006750,2025-10-28 14:27:28.717188,28.2,MERCH_ENTERTAINMENT_1757,entertainment,"San Antonio, TX",1318,0,0,14,1,0
TXN008286,2025-10-28 14:30:39.717188,32.44,MERCH_GAS_STATION_6130,gas_station,"Philadelphia, PA",807,4,0,14,1,0
TXN003148,2025-10-28 14:34:14.717188,977.49,MERCH_TRAVEL_2777,travel,"Chicago, IL",576,3,0,14,1,0
TXN001310,2025-10-28 14:41:09.717188,7.25,MERCH_ELECTRONICS_2959,electronics,"San Diego, CA",1466,2,0,14,1,0
TXN007154,2025-10-28 14:46:01.717188,26.85,MERCH_HOME_IMPROVEMENT_6155,home_improvement,"Dallas, TX",917,1,0,14,1,0
TXN003628,2025-10-28 14:46:02.717188,79.63,MERCH_GROCERY_5527,grocery,"San Diego, CA",1790,3,0,14,1,0
TXN001552,2025-10-28 14:46:26.717188,196.15,MERCH_TRAVEL_2970,travel,"New York, NY",1209,3,0,14,1,0
TXN007087,2025-10-28 14:48:09.717188,18.56,MERCH_SUBSCRIPTION_5876,subscription,"San Antonio, TX",457,1,0,14,1,0
TXN009660,2025-10-28 14:54:58.717188,194.43,MERCH_ELECTRONICS_4362,electronics,"Philadelphia, PA",1243,2,0,14,1,0
TXN002983,2025-10-28 14:55:04.717188,18.67,MERCH_HOME_IMPROVEMENT_9977,home_improvement,"Phoenix, AZ",540,3,0,14,1,0
TXN003386,2025-10-28 14:55:10.717188,81.45,MERCH_ONLINE_RETAIL_3148,online_retail,"Houston, TX",328,0,0,14,1,0
TXN000474,2025-10-28 14:55:16.717188,56.5,MERCH_GAS_STATION_4394,gas_station,"New York, NY",824,2,0,14,1,0
TXN002743,2025-10-28 14:55:25.717188,39.31,MERCH_ELECTRONICS_3553,electronics,"San Jose, CA",1707,2,0,14,1,0
TXN000709,2025-10-28 14:58:50.717188,61.96,MERCH_ONLINE_RETAIL_9759,online_retail,"Houston, TX",882,1,0,14,1,0
TXN004354,2025-10-28 14:59:09.717188,121.16,MERCH_GROCERY_5254,grocery,"Dallas, TX",674,3,0,14,1,0
TXN007144,2025-10-28 15:01:20.717188,243.23,MERCH_ELECTRONICS_5860,electronics,"New York, NY",866,3,0,15,1,0
TXN007589,2025-10-28 15:02:32.717188,9.66,MERCH_ONLINE_RETAIL_6240,online_retail,"Phoenix, AZ",1554,4,0,15,1,0
TXN002991,2025-10-28 15:03:31.717188,244.54,MERCH_TRAVEL_3869,travel,"San Diego, CA",683,0,0,15,1,0
TXN001136,2025-10-28 15:03:35.717188,65.41,MERCH_SUBSCRIPTION_3835,subscription,"Houston, TX",1601,0,0,15,1,0
TXN004093,2025-10-28 15:08:20.717188,240.55,MERCH_PHARMACY_4080,pharmacy,"San Diego, CA",1050,2,0,15,1,0
TXN008517,2025-10-28 15:12:23.717188,67.77,MERCH_CLOTHING_4336,clothing,"Chicago, IL",937,5,0,15,1,0
TXN008383,2025-10-28 15:17:51.717188,31.66,MERCH_RESTAURANT_8017,restaurant,"Houston, TX",977,2,0,15,1,0
TXN005871,2025-10-28 15:18:32.717188,35.8,MERCH_ONLINE_RETAIL_6033,online_retail,"Chicago, IL",820,0,0,15,1,0
TXN009632,2025-10-28 15:19:02.717188,5.25,MERCH_CLOTHING_2765,clothing,"San Jose, CA",1150,1,0,15,1,0
TXN007197,2025-10-28 15:19:11.717188,16.51,MERCH_RESTAURANT_7071,restaurant,"Phoenix, AZ",1003,3,0,15,1,0
TXN008357,2025-10-28 15:20:52.717188,59.59,MERCH_ONLINE_RETAIL_7234,online_retail,"Chicago, IL",927,1,0,15,1,0
TXN009298,2025-10-28 15:26:59.717188,14.03,MERCH_SUBSCRIPTION_7405,subscription,"Los Angeles, CA",1035,4,0,15,1,0
TXN005781,2025-10-28 15:31:14.717188,54.34,MERCH_UTILITIES_6805,utilities,"San Antonio, TX",314,2,0,15,1,0
TXN008523,2025-10-28 15:32:09.717188,5.58,MERCH_ONLINE_RETAIL_4400,online_retail,"Phoenix, AZ",1062,4,0,15,1,0
TXN007012,2025-10-28 15:32:22.717188,116.06,MERCH_GROCERY_3404,grocery,"San Diego, CA",1656,1,0,15,1,0
TXN008836,2025-10-28 15:34:09.717188,31.41,MERCH_SUBSCRIPTION_1453,subscription,"New York, NY",219,1,0,15,1,0
TXN000882,2025-10-28 15:36:03.717188,45.22,MERCH_HOME_IMPROVEMENT_2951,home_improvement,"Chicago, IL",995,2,0,15,1,0
TXN009496,2025-10-28 15:42:36.717188,145.75,MERCH_TRAVEL_9761,travel,"Dallas, TX",1622,2,0,15,1,0
TXN000900,2025-10-28 15:44:03.717188,35.63,MERCH_ONLINE_RETAIL_8517,online_retail,"Philadelphia, PA",1731,2,0,15,1,0
TXN001156,2025-10-28 15:45:08.717188,50.54,MERCH_HOME_IMPROVEMENT_5411,home_improvement,"Dallas, TX",664,3,0,15,1,0
TXN001589,2025-10-28 15:45:45.717188,42.6,MERCH_GAS_STATION_3875,gas_station,"Houston, TX",1310,0,0,15,1,0
TXN001002,2025-10-28 15:47:27.717188,71.13,MERCH_ENTERTAINMENT_5162,entertainment,"Dallas, TX",1748,2,0,15,1,0
TXN005459,2025-10-28 15:51:01.717188,21.13,MERCH_ENTERTAINMENT_2421,entertainment,"Los Angeles, CA",823,3,0,15,1,0
TXN004842,2025-10-28 15:51:04.717188,24.55,MERCH_PHARMACY_6486,pharmacy,"San Antonio, TX",1685,3,0,15,1,0
TXN008313,2025-10-28 15:52:02.717188,44.44,MERCH_ENTERTAINMENT_5549,entertainment,"Phoenix, AZ",1285,2,0,15,1,0
TXN007024,2025-10-28 15:55:39.717188,82.78,MERCH_ELECTRONICS_5062,electronics,"New York, NY",1670,1,0,15,1,0
TXN009341,2025-10-28 15:56:32.717188,109.71,MERCH_GROCERY_8470,grocery,"Phoenix, AZ",802,0,0,15,1,0
TXN003997,2025-10-28 15:57:47.717188,20.39,MERCH_RESTAURANT_9416,restaurant,"Chicago, IL",1514,1,0,15,1,0
TXN002397,2025-10-28 16:01:22.717188,41.98,MERCH_GAS_STATION_1881,gas_station,"Philadelphia, PA",1538,2,0,16,1,0
TXN007384,2025-10-28 16:08:35.717188,47.47,MERCH_GAS_STATION_7538,gas_station,"San Jose, CA",728,3,0,16,1,0
TXN004721,2025-10-28 16:09:23.717188,20.01,MERCH_ENTERTAINMENT_7566,entertainment,"San Antonio, TX",351,0,0,16,1,0
TXN007813,2025-10-28 16:17:34.717188,21.62,MERCH_SUBSCRIPTION_5468,subscription,"San Antonio, TX",812,2,0,16,1,0
TXN008933,2025-10-28 16:20:55.717188,24.09,MERCH_RESTAURANT_9029,restaurant,"Phoenix, AZ",1002,6,0,16,1,0
TXN002826,2025-10-28 16:21:34.717188,92.91,MERCH_GROCERY_6349,grocery,"New York, NY",433,1,0,16,1,0
TXN000894,2025-10-28 16:25:47.717188,10.26,MERCH_GROCERY_2477,grocery,"Los Angeles, CA",1689,1,0,16,1,0
TXN003108,2025-10-28 16:26:51.717188,93.05,MERCH_RESTAURANT_5530,restaurant,"New York, NY",654,0,0,16,1,0
TXN002791,2025-10-28 16:30:00.717188,48.43,MERCH_PHARMACY_8871,pharmacy,"Philadelphia, PA",1103,2,0,16,1,0
TXN007912,2025-10-28 16:31:40.717188,33.93,MERCH_HOME_IMPROVEMENT_9607,home_improvement,"San Diego, CA",1091,3,0,16,1,0
TXN008057,2025-10-28 16:35:42.717188,14.47,MERCH_ONLINE_RETAIL_5761,online_retail,"Philadelphia, PA",1685,3,0,16,1,0
TXN001204,2025-10-28 16:48:13.717188,16.87,MERCH_PHARMACY_7563,pharmacy,"Phoenix, AZ",862,3,0,16,1,0
TXN006053,2025-10-28 16:53:00.717188,88.97,MERCH_ONLINE_RETAIL_5600,online_retail,"San Diego, CA",194,2,0,16,1,0
TXN003858,2025-10-28 17:03:12.717188,65.24,MERCH_CLOTHING_8016,clothing,"Philadelphia, PA",880,1,0,17,1,0
TXN000897,2025-10-28 17:13:30.717188,45.56,MERCH_GAS_STATION_2744,gas_station,"Dallas, TX",1013,3,0,17,1,0
TXN000160,2025-10-28 17:16:02.717188,59.76,MERCH_GAS_STATION_8245,gas_station,"Dallas, TX",1143,3,0,17,1,0
TXN004658,2025-10-28 17:16:34.717188,24.52,MERCH_HOME_IMPROVEMENT_2309,home_improvement,"Los Angeles, CA",1122,1,0,17,1,0
TXN008213,2025-10-28 17:17:56.717188,81.4,MERCH_CLOTHING_5763,clothing,"Philadelphia, PA",1686,3,0,17,1,0
TXN007543,2025-10-28 17:21:19.717188,44.33,MERCH_GAS_STATION_8389,gas_station,"San Antonio, TX",1493,6,0,17,1,0
TXN003331,2025-10-28 17:21:34.717188,20.02,MERCH_UTILITIES_1646,utilities,"San Diego, CA",994,2,0,17,1,0
TXN002678,2025-10-28 17:25:11.717188,350.19,MERCH_TRAVEL_9312,travel,"Chicago, IL",1626,0,0,17,1,0
TXN004388,2025-10-28 17:27:25.717188,59.69,MERCH_GAS_STATION_5051,gas_station,"Houston, TX",893,1,0,17,1,0
TXN000307,2025-10-28 17:28:59.717188,46.29,MERCH_GAS_STATION_1025,gas_station,"San Antonio, TX",776,4,0,17,1,0
TXN006090,2025-10-28 17:31:05.717188,34.62,MERCH_TRAVEL_3623,travel,"Los Angeles, CA",982,6,0,17,1,0
TXN007510,2025-10-28 17:34:06.717188,206.02,MERCH_TRAVEL_3748,travel,"Philadelphia, PA",525,5,0,17,1,0
TXN001375,2025-10-28 17:34:31.717188,54.69,MERCH_RESTAURANT_8786,restaurant,"Dallas, TX",1340,3,0,17,1,0
TXN001276,2025-10-28 17:34:55.717188,21.06,MERCH_CLOTHING_8965,clothing,"Philadelphia, PA",1791,4,0,17,1,0
TXN003799,2025-10-28 17:35:13.717188,80.24,MERCH_UTILITIES_2434,utilities,"Dallas, TX",807,3,0,17,1,0
TXN003268,2025-10-28 17:37:54.717188,52.97,MERCH_UTILITIES_6412,utilities,"Chicago, IL",688,6,0,17,1,0
TXN007102,2025-10-28 17:40:00.717188,144.34,MERCH_ELECTRONICS_6805,electronics,"Phoenix, AZ",868,2,0,17,1,0
TXN000002,2025-10-28 17:40:16.717188,28.28,MERCH_GROCERY_4811,grocery,"Houston, TX",371,1,0,17,1,0
TXN003883,2025-10-28 17:40:53.717188,50.29,MERCH_GAS_STATION_2295,gas_station,"San Diego, CA",1131,4,0,17,1,0
TXN000378,2025-10-28 17:43:24.717188,64.5,MERCH_SUBSCRIPTION_7229,subscription,"San Jose, CA",1468,0,0,17,1,0
TXN000930,2025-10-28 17:49:55.717188,94.55,MERCH_CLOTHING_5663,clothing,"Chicago, IL",1282,2,0,17,1,0
TXN002243,2025-10-28 17:53:49.717188,76.34,MERCH_HOME_IMPROVEMENT_2986,home_improvement,"Dallas, TX",1036,4,0,17,1,0
TXN005867,2025-10-28 18:07:45.717188,23.98,MERCH_ENTERTAINMENT_4881,entertainment,"San Diego, CA",1472,1,0,18,1,0
TXN001966,2025-10-28 18:09:08.717188,9.91,MERCH_GROCERY_3482,grocery,"Chicago, IL",774,3,0,18,1,0
TXN009845,2025-10-28 18:11:00.878087,1099.58,MERCH_TRAVEL_1680,travel,"Austin, TX",840,18,1,18,1,0
TXN001009,2025-10-28 18:11:27.717188,8.3,MERCH_HOME_IMPROVEMENT_8905,home_improvement,"Philadelphia, PA",338,3,0,18,1,0
TXN007029,2025-10-28 18:24:42.717188,8.19,MERCH_RESTAURANT_6180,restaurant,"San Jose, CA",1560,3,0,18,1,0
TXN004731,2025-10-28 18:52:44.717188,39.68,MERCH_ELECTRONICS_4304,electronics,"Chicago, IL",190,1,0,18,1,0
TXN007799,2025-10-28 19:00:58.717188,67.32,MERCH_GAS_STATION_1903,gas_station,"San Jose, CA",906,0,0,19,1,0
TXN004739,2025-10-28 19:02:41.717188,47.58,MERCH_CLOTHING_8792,clothing,"San Jose, CA",315,1,0,19,1,0
TXN005414,2025-10-28 19:10:00.717188,2.02,MERCH_CLOTHING_5654,clothing,"Houston, TX",550,3,0,19,1,0
TXN008678,2025-10-28 19:12:59.717188,50.05,MERCH_GAS_STATION_8319,gas_station,"San Diego, CA",1750,2,0,19,1,0
TXN006859,2025-10-28 19:31:08.717188,17.81,MERCH_UTILITIES_2101,utilities,"Dallas, TX",187,3,0,19,1,0
TXN002231,2025-10-28 19:33:16.717188,31.31,MERCH_SUBSCRIPTION_1996,subscription,"Houston, TX",1649,2,0,19,1,0
TXN009709,2025-10-28 19:42:39.717188,8.71,MERCH_UTILITIES_9489,utilities,"San Diego, CA",1512,5,0,19,1,0
TXN009831,2025-10-28 21:41:39.878087,6341.08,MERCH_ELECTRONICS_3259,electronics,"Philadelphia, PA",602,2,1,21,1,0
TXN009810,2025-10-29 01:25:58.878087,1076.94,MERCH_JEWELRY_5602,jewelry,"New York, NY",1,3,1,1,2,0
TXN009997,2025-10-29 01:31:05.878087,839.53,MERCH_TRAVEL_1998,travel,"Houston, TX",720,12,1,1,2,0
TXN009864,2025-10-29 02:52:41.878087,7443.14,MERCH_JEWELRY_6057,jewelry,"San Antonio, TX",332,1,1,2,2,0
TXN004489,2025-10-29 07:15:03.717188,58.86,MERCH_SUBSCRIPTION_9307,subscription,"Dallas, TX",1105,3,0,7,2,0
TXN002442,2025-10-29 07:32:00.717188,13.23,MERCH_HOME_IMPROVEMENT_7893,home_improvement,"San Diego, CA",1427,1,0,7,2,0
TXN001124,2025-10-29 07:35:33.717188,21.37,MERCH_PHARMACY_2286,pharmacy,"Dallas, TX",585,2,0,7,2,0
TXN006394,2025-10-29 07:39:36.717188,26.53,MERCH_GROCERY_5407,grocery,"Phoenix, AZ",1152,3,0,7,2,0
TXN004992,2025-10-29 07:40:50.717188,24.15,MERCH_CLOTHING_6886,clothing,"Phoenix, AZ",280,4,0,7,2,0
TXN009534,2025-10-29 07:46:23.717188,13.31,MERCH_UTILITIES_6686,utilities,"Phoenix, AZ",1502,1,0,7,2,0
TXN008745,2025-10-29 07:49:16.717188,15.87,MERCH_RESTAURANT_7611,restaurant,"Chicago, IL",200,1,0,7,2,0
TXN004057,2025-10-29 07:51:16.717188,21.45,MERCH_ENTERTAINMENT_6618,entertainment,"Phoenix, AZ",1171,1,0,7,2,0
TXN009173,2025-10-29 07:52:38.717188,16.55,MERCH_HOME_IMPROVEMENT_3307,home_improvement,"Houston, TX",1546,1,0,7,2,0
TXN008635,2025-10-29 07:54:32.717188,27.34,MERCH_ONLINE_RETAIL_9845,online_retail,"San Diego, CA",840,3,0,7,2,0
TXN005328,2025-10-29 08:00:04.717188,15.83,MERCH_HOME_IMPROVEMENT_8816,home_improvement,"Phoenix, AZ",1246,3,0,8,2,0
TXN005163,2025-10-29 08:00:28.717188,11.34,MERCH_GROCERY_8266,grocery,"Houston, TX",717,3,0,8,2,0
TXN008521,2025-10-29 08:07:33.717188,31.27,MERCH_UTILITIES_6127,utilities,"Chicago, IL",357,4,0,8,2,0
TXN006429,2025-10-29 08:11:52.717188,155.84,MERCH_TRAVEL_4566,travel,"Dallas, TX",1566,1,0,8,2,0
TXN002931,2025-10-29 08:14:40.717188,23.06,MERCH_RESTAURANT_3384,restaurant,"Los Angeles, CA",1330,3,0,8,2,0
TXN007695,2025-10-29 08:16:46.717188,47.36,MERCH_ELECTRONICS_5608,electronics,"San Diego, CA",1783,4,0,8,2,0
TXN006449,2025-10-29 08:17:41.717188,77.91,MERCH_CLOTHING_2573,clothing,"New York, NY",981,2,0,8,2,0
TXN001693,2025-10-29 08:19:25.717188,43.95,MERCH_ELECTRONICS_7403,electronics,"Dallas, TX",434,0,0,8,2,0
TXN006812,2025-10-29 08:21:42.717188,123.99,MERCH_ELECTRONICS_3942,electronics,"Los Angeles, CA",689,2,0,8,2,0
TXN000865,2025-10-29 08:23:04.717188,45.1,MERCH_UTILITIES_9369,utilities,"Chicago, IL",1751,3,0,8,2,0
TXN007679,2025-10-29 08:23:34.717188,15.76,MERCH_SUBSCRIPTION_2401,subscription,"Houston, TX",1265,5,0,8,2,0
TXN001154,2025-10-29 08:24:43.717188,34.62,MERCH_SUBSCRIPTION_8373,subscription,"Dallas, TX",1048,1,0,8,2,0
TXN003178,2025-10-29 08:27:13.717188,8.98,MERCH_HOME_IMPROVEMENT_4215,home_improvement,"New York, NY",1760,3,0,8,2,0
TXN004457,2025-10-29 08:31:25.717188,48.45,MERCH_UTILITIES_8021,utilities,"Phoenix, AZ",272,1,0,8,2,0
TXN004980,2025-10-29 08:32:12.717188,58.99,MERCH_HOME_IMPROVEMENT_5936,home_improvement,"Houston, TX",854,4,0,8,2,0
TXN006542,2025-10-29 08:38:10.717188,18.48,MERCH_RESTAURANT_2769,restaurant,"Chicago, IL",1106,4,0,8,2,0
TXN004285,2025-10-29 08:41:49.717188,28.23,MERCH_UTILITIES_1810,utilities,"San Jose, CA",1455,1,0,8,2,0
TXN005708,2025-10-29 08:45:30.717188,68.63,MERCH_CLOTHING_6715,clothing,"Dallas, TX",958,5,0,8,2,0
TXN002721,2025-10-29 08:46:32.717188,15.04,MERCH_SUBSCRIPTION_9964,subscription,"Chicago, IL",509,2,0,8,2,0
TXN001972,2025-10-29 08:51:18.717188,32.11,MERCH_GAS_STATION_2595,gas_station,"San Diego, CA",1341,0,0,8,2,0
TXN003460,2025-10-29 08:52:17.717188,166.93,MERCH_TRAVEL_8065,travel,"Los Angeles, CA",1652,3,0,8,2,0
TXN001011,2025-10-29 08:54:33.717188,44.75,MERCH_GROCERY_7251,grocery,"San Jose, CA",1676,4,0,8,2,0
TXN000393,2025-10-29 09:00:51.717188,6.99,MERCH_ONLINE_RETAIL_9700,online_retail,"New York, NY",676,5,0,9,2,0
TXN002715,2025-10-29 09:02:16.717188,54.48,MERCH_CLOTHING_4447,clothing,"Houston, TX",1211,4,0,9,2,0
TXN001538,2025-10-29 09:07:40.717188,55.01,MERCH_RESTAURANT_5744,restaurant,"Philadelphia, PA",427,1,0,9,2,0
TXN001173,2025-10-29 09:13:06.717188,55.87,MERCH_GAS_STATION_7277,gas_station,"San Antonio, TX",1195,1,0,9,2,0
TXN009902,2025-10-29 09:15:52.878087,2694.91,MERCH_ELECTRONICS_6983,electronics,"San Antonio, TX",210,6,1,9,2,0
TXN004966,2025-10-29 09:16:57.717188,43.83,MERCH_ELECTRONICS_8960,electronics,"Los Angeles, CA",1735,5,0,9,2,0
TXN009239,2025-10-29 09:18:17.717188,6.82,MERCH_UTILITIES_4928,utilities,"Houston, TX",468,1,0,9,2,0
TXN001833,2025-10-29 09:20:11.717188,60.06,MERCH_GROCERY_7382,grocery,"Philadelphia, PA",529,3,0,9,2,0
TXN002806,2025-10-29 09:21:47.717188,5.91,MERCH_ELECTRONICS_3099,electronics,"Philadelphia, PA",878,1,0,9,2,0
TXN008385,2025-10-29 09:24:36.717188,27.3,MERCH_GROCERY_2211,grocery,"San Antonio, TX",382,1,0,9,2,0
TXN001492,2025-10-29 09:26:32.717188,26.83,MERCH_HOME_IMPROVEMENT_8911,home_improvement,"Los Angeles, CA",1714,3,0,9,2,0
TXN004065,2025-10-29 09:27:52.717188,29.01,MERCH_ENTERTAINMENT_2579,entertainment,"Chicago, IL",848,1,0,9,2,0
TXN003372,2025-10-29 09:31:08.717188,2.51,MERCH_GAS_STATION_5644,gas_station,"Los Angeles, CA",1607,1,0,9,2,0
TXN000139,2025-10-29 09:31:20.717188,56.1,MERCH_ONLINE_RETAIL_6912,online_retail,"Houston, TX",786,4,0,9,2,0
TXN003006,2025-10-29 09:31:36.717188,40.46,MERCH_SUBSCRIPTION_1663,subscription,"San Diego, CA",1309,0,0,9,2,0
TXN008793,2025-10-29 09:32:18.717188,48.51,MERCH_GAS_STATION_3754,gas_station,"Philadelphia, PA",618,1,0,9,2,0
TXN002758,2025-10-29 09:32:57.717188,128.06,MERCH_ENTERTAINMENT_4229,entertainment,"Los Angeles, CA",486,3,0,9,2,0
TXN007627,2025-10-29 09:33:09.717188,5.94,MERCH_HOME_IMPROVEMENT_5813,home_improvement,"San Jose, CA",209,3,0,9,2,0
TXN001555,2025-10-29 09:33:39.717188,9.26,MERCH_UTILITIES_1381,utilities,"San Diego, CA",272,2,0,9,2,0
TXN009546,2025-10-29 09:33:41.717188,22.49,MERCH_ENTERTAINMENT_5509,entertainment,"Los Angeles, CA",1631,2,0,9,2,0
TXN008243,2025-10-29 09:35:44.717188,16.89,MERCH_UTILITIES_2104,utilities,"Dallas, TX",493,2,0,9,2,0
TXN002003,2025-10-29 09:37:27.717188,12.39,MERCH_PHARMACY_1235,pharmacy,"Houston, TX",609,0,0,9,2,0
TXN009639,2025-10-29 09:37:32.717188,61.38,MERCH_ONLINE_RETAIL_6962,online_retail,"Phoenix, AZ",1426,1,0,9,2,0
TXN006985,2025-10-29 09:39:45.717188,159.26,MERCH_ELECTRONICS_4774,electronics,"Los Angeles, CA",881,3,0,9,2,0
TXN000325,2025-10-29 09:40:31.717188,42.43,MERCH_CLOTHING_2229,clothing,"New York, NY",1800,2,0,9,2,0
TXN001427,2025-10-29 09:42:12.717188,18.35,MERCH_ONLINE_RETAIL_8506,online_retail,"San Jose, CA",937,2,0,9,2,0
TXN005060,2025-10-29 09:43:40.717188,362.65,MERCH_ELECTRONICS_9377,electronics,"San Diego, CA",1263,4,0,9,2,0
TXN004740,2025-10-29 09:45:09.717188,17.18,MERCH_UTILITIES_5468,utilities,"Chicago, IL",1177,2,0,9,2,0
TXN000080,2025-10-29 09:45:21.717188,17.5,MERCH_ENTERTAINMENT_5173,entertainment,"Houston, TX",1360,3,0,9,2,0
TXN000729,2025-10-29 09:46:35.717188,16.96,MERCH_ENTERTAINMENT_6615,entertainment,"Chicago, IL",1586,4,0,9,2,0
TXN008845,2025-10-29 09:46:49.717188,57.75,MERCH_UTILITIES_1259,utilities,"San Antonio, TX",194,4,0,9,2,0
TXN001053,2025-10-29 09:49:53.717188,17.64,MERCH_ONLINE_RETAIL_4783,online_retail,"Houston, TX",1401,2,0,9,2,0
TXN009220,2025-10-29 09:53:02.717188,117.12,MERCH_ENTERTAINMENT_5840,entertainment,"Dallas, TX",847,0,0,9,2,0
TXN007130,2025-10-29 09:54:07.717188,49.65,MERCH_HOME_IMPROVEMENT_3447,home_improvement,"Dallas, TX",234,5,0,9,2,0
TXN005220,2025-10-29 09:57:35.717188,29.91,MERCH_SUBSCRIPTION_1389,subscription,"Philadelphia, PA",244,1,0,9,2,0
TXN002801,2025-10-29 09:59:45.717188,23.32,MERCH_ENTERTAINMENT_8984,entertainment,"Chicago, IL",1071,7,0,9,2,0
TXN002599,2025-10-29 10:02:23.717188,22.11,MERCH_UTILITIES_1769,utilities,"Dallas, TX",1266,1,0,10,2,0
TXN008814,2025-10-29 10:04:24.717188,84.18,MERCH_GROCERY_1398,grocery,"Houston, TX",1028,3,0,10,2,0
TXN000322,2025-10-29 10:05:25.717188,60.09,MERCH_SUBSCRIPTION_2680,subscription,"Philadelphia, PA",781,1,0,10,2,0
TXN008169,2025-10-29 10:06:47.717188,50.54,MERCH_ONLINE_RETAIL_6889,online_retail,"Philadelphia, PA",1159,3,0,10,2,0
TXN003225,2025-10-29 10:06:58.717188,58.8,MERCH_GROCERY_1615,grocery,"Philadelphia, PA",1559,1,0,10,2,0
TXN002829,2025-10-29 10:07:02.717188,36.12,MERCH_GROCERY_6308,grocery,"Phoenix, AZ",1498,2,0,10,2,0
TXN007145,2025-10-29 10:07:12.717188,197.49,MERCH_TRAVEL_7403,travel,"Houston, TX",540,4,0,10,2,0
TXN005976,2025-10-29 10:07:53.717188,13.93,MERCH_UTILITIES_4055,utilities,"Chicago, IL",837,2,0,10,2,0
TXN008133,2025-10-29 10:13:35.717188,32.72,MERCH_ONLINE_RETAIL_4397,online_retail,"New York, NY",799,3,0,10,2,0
TXN001959,2025-10-29 10:14:02.717188,15.16,MERCH_ELECTRONICS_4305,electronics,"Dallas, TX",564,3,0,10,2,0
TXN004947,2025-10-29 10:20:56.717188,33.53,MERCH_ENTERTAINMENT_5690,entertainment,"San Jose, CA",430,2,0,10,2,0
TXN009035,2025-10-29 10:21:13.717188,244.0,MERCH_ELECTRONICS_4919,electronics,"New York, NY",961,2,0,10,2,0
TXN006908,2025-10-29 10:25:36.717188,382.16,MERCH_ELECTRONICS_2879,electronics,"Chicago, IL",1377,3,0,10,2,0
TXN005838,2025-10-29 10:26:16.717188,62.74,MERCH_ELECTRONICS_7322,electronics,"Los Angeles, CA",980,3,0,10,2,0
TXN006175,2025-10-29 10:28:06.717188,28.68,MERCH_GAS_STATION_6848,gas_station,"Houston, TX",336,2,0,10,2,0
TXN002336,2025-10-29 10:29:44.717188,143.91,MERCH_TRAVEL_3217,travel,"Philadelphia, PA",611,0,0,10,2,0
TXN002252,2025-10-29 10:30:04.717188,98.45,MERCH_ELECTRONICS_2932,electronics,"Philadelphia, PA",879,3,0,10,2,0
TXN000291,2025-10-29 10:32:02.717188,64.58,MERCH_HOME_IMPROVEMENT_4833,home_improvement,"San Diego, CA",1785,1,0,10,2,0
TXN002485,2025-10-29 10:32:08.717188,32.7,MERCH_ENTERTAINMENT_1458,entertainment,"Houston, TX",706,3,0,10,2,0
TXN003890,2025-10-29 10:38:36.717188,489.18,MERCH_ELECTRONICS_5063,electronics,"San Antonio, TX",1027,3,0,10,2,0
TXN002901,2025-10-29 10:39:20.717188,30.61,MERCH_GROCERY_1462,grocery,"Chicago, IL",1580,3,0,10,2,0
TXN007962,2025-10-29 10:39:37.717188,33.64,MERCH_GAS_STATION_6192,gas_station,"Chicago, IL",1168,1,0,10,2,0
TXN007093,2025-10-29 10:40:16.717188,30.46,MERCH_RESTAURANT_1990,restaurant,"San Antonio, TX",1727,3,0,10,2,0
TXN006511,2025-10-29 10:40:49.717188,36.42,MERCH_CLOTHING_2727,clothing,"Dallas, TX",1588,2,0,10,2,0
